 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element:  I,  Z =  53,  atomic weight = 1.26904E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 5.37703E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 53
 #
 # Total elastic cross section = 5.79767E-18 cm**2 = 2.07039E-01 a0**2
 # 1st transport cross section = 2.49278E-22 cm**2 = 8.90190E-06 a0**2
 # 2nd transport cross section = 6.89927E-22 cm**2 = 2.46377E-05 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  1.400E+01  1.48521E-02  4.25155E-21  1.51826E-04  0.00000E+00  1.0E-07
  1.425E+01  1.53845E-02  3.97153E-21  1.41826E-04  0.00000E+00  1.0E-07
  1.450E+01  1.59262E-02  3.71450E-21  1.32647E-04  0.00000E+00  1.0E-07
  1.475E+01  1.64770E-02  3.47819E-21  1.24208E-04  0.00000E+00  1.0E-07
  1.500E+01  1.70371E-02  3.26061E-21  1.16439E-04  0.00000E+00  1.0E-07
  1.525E+01  1.76063E-02  3.06003E-21  1.09276E-04  0.00000E+00  1.0E-07
  1.550E+01  1.81848E-02  2.87484E-21  1.02663E-04  0.00000E+00  1.0E-07
  1.575E+01  1.87724E-02  2.70365E-21  9.65492E-05  0.00000E+00  1.0E-07
  1.600E+01  1.93692E-02  2.54519E-21  9.08904E-05  0.00000E+00  1.0E-07
  1.625E+01  1.99751E-02  2.39834E-21  8.56463E-05  0.00000E+00  1.0E-07
  1.650E+01  2.05901E-02  2.26209E-21  8.07807E-05  0.00000E+00  1.0E-07
  1.675E+01  2.12143E-02  2.13552E-21  7.62608E-05  0.00000E+00  1.0E-07
  1.700E+01  2.18476E-02  2.01781E-21  7.20573E-05  0.00000E+00  1.0E-07
  1.725E+01  2.24900E-02  1.90823E-21  6.81440E-05  0.00000E+00  1.0E-07
  1.750E+01  2.31415E-02  1.80610E-21  6.44968E-05  0.00000E+00  1.0E-07
  1.775E+01  2.38021E-02  1.71082E-21  6.10944E-05  0.00000E+00  1.0E-07
  1.800E+01  2.44717E-02  1.62183E-21  5.79168E-05  0.00000E+00  1.0E-07
  1.825E+01  2.51504E-02  1.53866E-21  5.49465E-05  0.00000E+00  1.0E-07
  1.850E+01  2.58382E-02  1.46083E-21  5.21673E-05  0.00000E+00  1.0E-07
  1.875E+01  2.65349E-02  1.38795E-21  4.95645E-05  0.00000E+00  1.0E-07
  1.900E+01  2.72407E-02  1.31963E-21  4.71247E-05  0.00000E+00  1.0E-07
  1.925E+01  2.79555E-02  1.25553E-21  4.48358E-05  0.00000E+00  1.0E-07
  1.950E+01  2.86793E-02  1.19534E-21  4.26865E-05  0.00000E+00  1.0E-07
  1.975E+01  2.94120E-02  1.13878E-21  4.06667E-05  0.00000E+00  1.0E-07
  2.000E+01  3.01537E-02  1.08559E-21  3.87670E-05  0.00000E+00  1.0E-07
  2.025E+01  3.09043E-02  1.03551E-21  3.69789E-05  0.00000E+00  1.0E-07
  2.050E+01  3.16639E-02  9.88347E-22  3.52945E-05  0.00000E+00  1.0E-07
  2.075E+01  3.24324E-02  9.43883E-22  3.37067E-05  0.00000E+00  1.0E-07
  2.100E+01  3.32098E-02  9.01937E-22  3.22087E-05  0.00000E+00  1.0E-07
  2.125E+01  3.39961E-02  8.62337E-22  3.07946E-05  0.00000E+00  1.0E-07
  2.150E+01  3.47912E-02  8.24926E-22  2.94587E-05  0.00000E+00  1.0E-07
  2.175E+01  3.55952E-02  7.89561E-22  2.81957E-05  0.00000E+00  1.0E-07
  2.200E+01  3.64081E-02  7.56105E-22  2.70010E-05  0.00000E+00  1.0E-07
  2.225E+01  3.72297E-02  7.24435E-22  2.58700E-05  0.00000E+00  1.0E-07
  2.250E+01  3.80602E-02  6.94438E-22  2.47988E-05  0.00000E+00  1.0E-07
  2.275E+01  3.88995E-02  6.66007E-22  2.37835E-05  0.00000E+00  1.0E-07
  2.300E+01  3.97476E-02  6.39043E-22  2.28206E-05  0.00000E+00  1.0E-07
  2.325E+01  4.06044E-02  6.13457E-22  2.19069E-05  0.00000E+00  1.0E-07
  2.350E+01  4.14700E-02  5.89163E-22  2.10394E-05  0.00000E+00  1.0E-07
  2.375E+01  4.23443E-02  5.66083E-22  2.02152E-05  0.00000E+00  1.0E-07
  2.400E+01  4.32273E-02  5.44145E-22  1.94318E-05  0.00000E+00  1.0E-07
  2.425E+01  4.41190E-02  5.23279E-22  1.86866E-05  0.00000E+00  1.0E-07
  2.450E+01  4.50194E-02  5.03423E-22  1.79776E-05  0.00000E+00  1.0E-07
  2.475E+01  4.59284E-02  4.84520E-22  1.73025E-05  0.00000E+00  1.0E-07
  2.500E+01  4.68461E-02  4.66513E-22  1.66595E-05  0.00000E+00  1.0E-07
  2.550E+01  4.87074E-02  4.32987E-22  1.54622E-05  0.00000E+00  1.0E-07
  2.600E+01  5.06030E-02  4.02476E-22  1.43727E-05  0.00000E+00  1.0E-07
  2.650E+01  5.25328E-02  3.74658E-22  1.33793E-05  0.00000E+00  1.0E-07
  2.700E+01  5.44967E-02  3.49248E-22  1.24719E-05  0.00000E+00  1.0E-07
  2.750E+01  5.64946E-02  3.25997E-22  1.16416E-05  0.00000E+00  1.0E-07
  2.800E+01  5.85262E-02  3.04687E-22  1.08806E-05  0.00000E+00  1.0E-07
  2.850E+01  6.05914E-02  2.85124E-22  1.01820E-05  0.00000E+00  1.0E-07
  2.900E+01  6.26901E-02  2.67137E-22  9.53963E-06  0.00000E+00  1.0E-07
  2.950E+01  6.48222E-02  2.50573E-22  8.94813E-06  0.00000E+00  1.0E-07
  3.000E+01  6.69873E-02  2.35299E-22  8.40268E-06  0.00000E+00  1.0E-07
  3.050E+01  6.91854E-02  2.21194E-22  7.89896E-06  0.00000E+00  1.0E-07
  3.100E+01  7.14163E-02  2.08150E-22  7.43317E-06  0.00000E+00  1.0E-07
  3.150E+01  7.36799E-02  1.96073E-22  7.00188E-06  0.00000E+00  1.0E-07
  3.200E+01  7.59760E-02  1.84876E-22  6.60203E-06  0.00000E+00  1.0E-07
  3.250E+01  7.83043E-02  1.74482E-22  6.23087E-06  0.00000E+00  1.0E-07
  3.300E+01  8.06647E-02  1.64823E-22  5.88592E-06  0.00000E+00  1.0E-07
  3.350E+01  8.30571E-02  1.55835E-22  5.56497E-06  0.00000E+00  1.0E-07
  3.400E+01  8.54812E-02  1.47463E-22  5.26602E-06  0.00000E+00  1.0E-07
  3.450E+01  8.79369E-02  1.39657E-22  4.98724E-06  0.00000E+00  1.0E-07
  3.500E+01  9.04240E-02  1.32370E-22  4.72702E-06  0.00000E+00  1.0E-07
  3.550E+01  9.29422E-02  1.25561E-22  4.48386E-06  0.00000E+00  1.0E-07
  3.600E+01  9.54915E-02  1.19192E-22  4.25643E-06  0.00000E+00  1.0E-07
  3.650E+01  9.80716E-02  1.13229E-22  4.04349E-06  0.00000E+00  1.0E-07
  3.700E+01  1.00682E-01  1.07641E-22  3.84394E-06  0.00000E+00  1.0E-07
  3.750E+01  1.03323E-01  1.02400E-22  3.65677E-06  0.00000E+00  1.0E-07
  3.800E+01  1.05995E-01  9.74791E-23  3.48104E-06  0.00000E+00  1.0E-07
  3.850E+01  1.08696E-01  9.28553E-23  3.31592E-06  0.00000E+00  1.0E-07
  3.900E+01  1.11427E-01  8.85070E-23  3.16064E-06  0.00000E+00  1.0E-07
  3.950E+01  1.14188E-01  8.44143E-23  3.01449E-06  0.00000E+00  1.0E-07
  4.000E+01  1.16978E-01  8.05593E-23  2.87683E-06  0.00000E+00  1.0E-07
  4.050E+01  1.19797E-01  7.69253E-23  2.74705E-06  0.00000E+00  1.0E-07
  4.100E+01  1.22645E-01  7.34971E-23  2.62463E-06  0.00000E+00  1.0E-07
  4.150E+01  1.25522E-01  7.02606E-23  2.50905E-06  0.00000E+00  1.0E-07
  4.200E+01  1.28428E-01  6.72028E-23  2.39986E-06  0.00000E+00  1.0E-07
  4.250E+01  1.31361E-01  6.43119E-23  2.29662E-06  0.00000E+00  1.0E-07
  4.300E+01  1.34323E-01  6.15768E-23  2.19895E-06  0.00000E+00  1.0E-07
  4.350E+01  1.37313E-01  5.89874E-23  2.10648E-06  0.00000E+00  1.0E-07
  4.400E+01  1.40330E-01  5.65345E-23  2.01888E-06  0.00000E+00  1.0E-07
  4.450E+01  1.43375E-01  5.42092E-23  1.93585E-06  0.00000E+00  1.0E-07
  4.500E+01  1.46447E-01  5.20037E-23  1.85709E-06  0.00000E+00  1.0E-07
  4.550E+01  1.49545E-01  4.99105E-23  1.78234E-06  0.00000E+00  1.0E-07
  4.600E+01  1.52671E-01  4.79226E-23  1.71135E-06  0.00000E+00  1.0E-07
  4.650E+01  1.55823E-01  4.60337E-23  1.64390E-06  0.00000E+00  1.0E-07
  4.700E+01  1.59001E-01  4.42379E-23  1.57976E-06  0.00000E+00  1.0E-07
  4.750E+01  1.62205E-01  4.25294E-23  1.51875E-06  0.00000E+00  1.0E-07
  4.800E+01  1.65435E-01  4.09033E-23  1.46068E-06  0.00000E+00  1.0E-07
  4.850E+01  1.68690E-01  3.93548E-23  1.40538E-06  0.00000E+00  1.0E-07
  4.900E+01  1.71970E-01  3.78793E-23  1.35269E-06  0.00000E+00  1.0E-07
  4.950E+01  1.75276E-01  3.64727E-23  1.30247E-06  0.00000E+00  1.0E-07
  5.000E+01  1.78606E-01  3.51313E-23  1.25456E-06  0.00000E+00  1.0E-07
  5.050E+01  1.81961E-01  3.38512E-23  1.20885E-06  0.00000E+00  1.0E-07
  5.100E+01  1.85340E-01  3.26291E-23  1.16521E-06  0.00000E+00  1.0E-07
  5.150E+01  1.88743E-01  3.14619E-23  1.12352E-06  0.00000E+00  1.0E-07
  5.200E+01  1.92169E-01  3.03465E-23  1.08369E-06  0.00000E+00  1.0E-07
  5.250E+01  1.95619E-01  2.92801E-23  1.04561E-06  0.00000E+00  1.0E-07
  5.300E+01  1.99092E-01  2.82603E-23  1.00919E-06  0.00000E+00  1.0E-07
  5.350E+01  2.02589E-01  2.72844E-23  9.74343E-07  0.00000E+00  1.0E-07
  5.400E+01  2.06107E-01  2.63503E-23  9.40985E-07  0.00000E+00  1.0E-07
  5.450E+01  2.09649E-01  2.54557E-23  9.09041E-07  0.00000E+00  1.0E-07
  5.500E+01  2.13212E-01  2.45987E-23  8.78437E-07  0.00000E+00  1.0E-07
  5.550E+01  2.16797E-01  2.37774E-23  8.49107E-07  0.00000E+00  1.0E-07
  5.600E+01  2.20404E-01  2.29899E-23  8.20985E-07  0.00000E+00  1.0E-07
  5.650E+01  2.24032E-01  2.22346E-23  7.94012E-07  0.00000E+00  1.0E-07
  5.700E+01  2.27680E-01  2.15098E-23  7.68130E-07  0.00000E+00  1.0E-07
  5.750E+01  2.31350E-01  2.08141E-23  7.43287E-07  0.00000E+00  1.0E-07
  5.800E+01  2.35040E-01  2.01461E-23  7.19431E-07  0.00000E+00  1.0E-07
  5.850E+01  2.38751E-01  1.95045E-23  6.96517E-07  0.00000E+00  1.0E-07
  5.900E+01  2.42481E-01  1.88879E-23  6.74498E-07  0.00000E+00  1.0E-07
  5.950E+01  2.46231E-01  1.82952E-23  6.53334E-07  0.00000E+00  1.0E-07
  6.000E+01  2.50000E-01  1.77253E-23  6.32984E-07  0.00000E+00  1.0E-07
  6.050E+01  2.53788E-01  1.71772E-23  6.13409E-07  0.00000E+00  1.0E-07
  6.100E+01  2.57595E-01  1.66498E-23  5.94575E-07  0.00000E+00  1.0E-07
  6.150E+01  2.61421E-01  1.61422E-23  5.76447E-07  0.00000E+00  1.0E-07
  6.200E+01  2.65264E-01  1.56534E-23  5.58993E-07  0.00000E+00  1.0E-07
  6.250E+01  2.69126E-01  1.51827E-23  5.42183E-07  0.00000E+00  1.0E-07
  6.300E+01  2.73005E-01  1.47292E-23  5.25988E-07  0.00000E+00  1.0E-07
  6.350E+01  2.76901E-01  1.42921E-23  5.10381E-07  0.00000E+00  1.0E-07
  6.400E+01  2.80814E-01  1.38709E-23  4.95337E-07  0.00000E+00  1.0E-07
  6.450E+01  2.84744E-01  1.34647E-23  4.80832E-07  0.00000E+00  1.0E-07
  6.500E+01  2.88691E-01  1.30729E-23  4.66841E-07  0.00000E+00  1.0E-07
  6.550E+01  2.92653E-01  1.26949E-23  4.53343E-07  0.00000E+00  1.0E-07
  6.600E+01  2.96632E-01  1.23301E-23  4.40317E-07  0.00000E+00  1.0E-07
  6.650E+01  3.00625E-01  1.19780E-23  4.27742E-07  0.00000E+00  1.0E-07
  6.700E+01  3.04634E-01  1.16380E-23  4.15601E-07  0.00000E+00  1.0E-07
  6.750E+01  3.08658E-01  1.13096E-23  4.03874E-07  0.00000E+00  1.0E-07
  6.800E+01  3.12697E-01  1.09924E-23  3.92545E-07  0.00000E+00  1.0E-07
  6.850E+01  3.16749E-01  1.06858E-23  3.81598E-07  0.00000E+00  1.0E-07
  6.900E+01  3.20816E-01  1.03895E-23  3.71017E-07  0.00000E+00  1.0E-07
  6.950E+01  3.24896E-01  1.01031E-23  3.60787E-07  0.00000E+00  1.0E-07
  7.000E+01  3.28990E-01  9.82606E-24  3.50895E-07  0.00000E+00  1.0E-07
  7.050E+01  3.33097E-01  9.55813E-24  3.41327E-07  0.00000E+00  1.0E-07
  7.100E+01  3.37216E-01  9.29891E-24  3.32070E-07  0.00000E+00  1.0E-07
  7.150E+01  3.41348E-01  9.04806E-24  3.23112E-07  0.00000E+00  1.0E-07
  7.200E+01  3.45492E-01  8.80526E-24  3.14441E-07  0.00000E+00  1.0E-07
  7.250E+01  3.49647E-01  8.57018E-24  3.06047E-07  0.00000E+00  1.0E-07
  7.300E+01  3.53814E-01  8.34254E-24  2.97918E-07  0.00000E+00  1.0E-07
  7.350E+01  3.57992E-01  8.12206E-24  2.90044E-07  0.00000E+00  1.0E-07
  7.400E+01  3.62181E-01  7.90847E-24  2.82417E-07  0.00000E+00  1.0E-07
  7.450E+01  3.66381E-01  7.70151E-24  2.75026E-07  0.00000E+00  1.0E-07
  7.500E+01  3.70590E-01  7.50093E-24  2.67863E-07  0.00000E+00  1.0E-07
  7.550E+01  3.74810E-01  7.30649E-24  2.60919E-07  0.00000E+00  1.0E-07
  7.600E+01  3.79039E-01  7.11797E-24  2.54187E-07  0.00000E+00  1.0E-07
  7.650E+01  3.83277E-01  6.93515E-24  2.47659E-07  0.00000E+00  1.0E-07
  7.700E+01  3.87524E-01  6.75782E-24  2.41326E-07  0.00000E+00  1.0E-07
  7.750E+01  3.91780E-01  6.58579E-24  2.35183E-07  0.00000E+00  1.0E-07
  7.800E+01  3.96044E-01  6.41886E-24  2.29221E-07  0.00000E+00  1.0E-07
  7.850E+01  4.00316E-01  6.25685E-24  2.23436E-07  0.00000E+00  1.0E-07
  7.900E+01  4.04596E-01  6.09959E-24  2.17820E-07  0.00000E+00  1.0E-07
  7.950E+01  4.08882E-01  5.94692E-24  2.12368E-07  0.00000E+00  1.0E-07
  8.000E+01  4.13176E-01  5.79867E-24  2.07074E-07  0.00000E+00  1.0E-07
  8.050E+01  4.17476E-01  5.65469E-24  2.01933E-07  0.00000E+00  1.0E-07
  8.100E+01  4.21783E-01  5.51484E-24  1.96938E-07  0.00000E+00  1.0E-07
  8.150E+01  4.26095E-01  5.37896E-24  1.92086E-07  0.00000E+00  1.0E-07
  8.200E+01  4.30413E-01  5.24693E-24  1.87371E-07  0.00000E+00  1.0E-07
  8.250E+01  4.34737E-01  5.11861E-24  1.82789E-07  0.00000E+00  1.0E-07
  8.300E+01  4.39065E-01  4.99388E-24  1.78335E-07  0.00000E+00  1.0E-07
  8.350E+01  4.43398E-01  4.87261E-24  1.74004E-07  0.00000E+00  1.0E-07
  8.400E+01  4.47736E-01  4.75470E-24  1.69794E-07  0.00000E+00  1.0E-07
  8.450E+01  4.52077E-01  4.64004E-24  1.65699E-07  0.00000E+00  1.0E-07
  8.500E+01  4.56422E-01  4.52851E-24  1.61716E-07  0.00000E+00  1.0E-07
  8.550E+01  4.60770E-01  4.42002E-24  1.57842E-07  0.00000E+00  1.0E-07
  8.600E+01  4.65122E-01  4.31447E-24  1.54072E-07  0.00000E+00  1.0E-07
  8.650E+01  4.69476E-01  4.21175E-24  1.50404E-07  0.00000E+00  1.0E-07
  8.700E+01  4.73832E-01  4.11179E-24  1.46835E-07  0.00000E+00  1.0E-07
  8.750E+01  4.78190E-01  4.01449E-24  1.43360E-07  0.00000E+00  1.0E-07
  8.800E+01  4.82550E-01  3.91976E-24  1.39977E-07  0.00000E+00  1.0E-07
  8.850E+01  4.86912E-01  3.82752E-24  1.36683E-07  0.00000E+00  1.0E-07
  8.900E+01  4.91274E-01  3.73771E-24  1.33476E-07  0.00000E+00  1.0E-07
  8.950E+01  4.95637E-01  3.65023E-24  1.30352E-07  0.00000E+00  1.0E-07
  9.000E+01  5.00000E-01  3.56503E-24  1.27309E-07  0.00000E+00  1.0E-07
  9.050E+01  5.04363E-01  3.48202E-24  1.24345E-07  0.00000E+00  1.0E-07
  9.100E+01  5.08726E-01  3.40116E-24  1.21457E-07  0.00000E+00  1.0E-07
  9.150E+01  5.13088E-01  3.32236E-24  1.18643E-07  0.00000E+00  1.0E-07
  9.200E+01  5.17450E-01  3.24556E-24  1.15901E-07  0.00000E+00  1.0E-07
  9.250E+01  5.21810E-01  3.17071E-24  1.13228E-07  0.00000E+00  1.0E-07
  9.300E+01  5.26168E-01  3.09774E-24  1.10622E-07  0.00000E+00  1.0E-07
  9.350E+01  5.30524E-01  3.02660E-24  1.08082E-07  0.00000E+00  1.0E-07
  9.400E+01  5.34878E-01  2.95724E-24  1.05605E-07  0.00000E+00  1.0E-07
  9.450E+01  5.39230E-01  2.88959E-24  1.03189E-07  0.00000E+00  1.0E-07
  9.500E+01  5.43578E-01  2.82362E-24  1.00833E-07  0.00000E+00  1.0E-07
  9.550E+01  5.47923E-01  2.75927E-24  9.85353E-08  0.00000E+00  1.0E-07
  9.600E+01  5.52264E-01  2.69650E-24  9.62937E-08  0.00000E+00  1.0E-07
  9.650E+01  5.56602E-01  2.63526E-24  9.41068E-08  0.00000E+00  1.0E-07
  9.700E+01  5.60935E-01  2.57551E-24  9.19731E-08  0.00000E+00  1.0E-07
  9.750E+01  5.65263E-01  2.51720E-24  8.98910E-08  0.00000E+00  1.0E-07
  9.800E+01  5.69587E-01  2.46030E-24  8.78590E-08  0.00000E+00  1.0E-07
  9.850E+01  5.73905E-01  2.40476E-24  8.58756E-08  0.00000E+00  1.0E-07
  9.900E+01  5.78217E-01  2.35054E-24  8.39394E-08  0.00000E+00  1.0E-07
  9.950E+01  5.82524E-01  2.29761E-24  8.20492E-08  0.00000E+00  1.0E-07
  1.000E+02  5.86824E-01  2.24593E-24  8.02035E-08  0.00000E+00  1.0E-07
  1.005E+02  5.91118E-01  2.19546E-24  7.84013E-08  0.00000E+00  1.0E-07
  1.010E+02  5.95404E-01  2.14618E-24  7.66413E-08  0.00000E+00  1.0E-07
  1.015E+02  5.99684E-01  2.09805E-24  7.49228E-08  0.00000E+00  1.0E-07
  1.020E+02  6.03956E-01  2.05105E-24  7.32442E-08  0.00000E+00  1.0E-07
  1.025E+02  6.08220E-01  2.00513E-24  7.16046E-08  0.00000E+00  1.0E-07
  1.030E+02  6.12476E-01  1.96028E-24  7.00028E-08  0.00000E+00  1.0E-07
  1.035E+02  6.16723E-01  1.91645E-24  6.84377E-08  0.00000E+00  1.0E-07
  1.040E+02  6.20961E-01  1.87363E-24  6.69084E-08  0.00000E+00  1.0E-07
  1.045E+02  6.25190E-01  1.83178E-24  6.54139E-08  0.00000E+00  1.0E-07
  1.050E+02  6.29410E-01  1.79088E-24  6.39534E-08  0.00000E+00  1.0E-07
  1.055E+02  6.33619E-01  1.75091E-24  6.25260E-08  0.00000E+00  1.0E-07
  1.060E+02  6.37819E-01  1.71183E-24  6.11307E-08  0.00000E+00  1.0E-07
  1.065E+02  6.42008E-01  1.67364E-24  5.97669E-08  0.00000E+00  1.0E-07
  1.070E+02  6.46186E-01  1.63631E-24  5.84336E-08  0.00000E+00  1.0E-07
  1.075E+02  6.50353E-01  1.59981E-24  5.71301E-08  0.00000E+00  1.0E-07
  1.080E+02  6.54508E-01  1.56412E-24  5.58556E-08  0.00000E+00  1.0E-07
  1.085E+02  6.58652E-01  1.52922E-24  5.46093E-08  0.00000E+00  1.0E-07
  1.090E+02  6.62784E-01  1.49509E-24  5.33905E-08  0.00000E+00  1.0E-07
  1.095E+02  6.66903E-01  1.46171E-24  5.21985E-08  0.00000E+00  1.0E-07
  1.100E+02  6.71010E-01  1.42906E-24  5.10326E-08  0.00000E+00  1.0E-07
  1.105E+02  6.75104E-01  1.39713E-24  4.98923E-08  0.00000E+00  1.0E-07
  1.110E+02  6.79184E-01  1.36589E-24  4.87767E-08  0.00000E+00  1.0E-07
  1.115E+02  6.83251E-01  1.33533E-24  4.76854E-08  0.00000E+00  1.0E-07
  1.120E+02  6.87303E-01  1.30543E-24  4.66177E-08  0.00000E+00  1.0E-07
  1.125E+02  6.91342E-01  1.27618E-24  4.55731E-08  0.00000E+00  1.0E-07
  1.130E+02  6.95366E-01  1.24755E-24  4.45510E-08  0.00000E+00  1.0E-07
  1.135E+02  6.99375E-01  1.21955E-24  4.35508E-08  0.00000E+00  1.0E-07
  1.140E+02  7.03368E-01  1.19214E-24  4.25720E-08  0.00000E+00  1.0E-07
  1.145E+02  7.07347E-01  1.16531E-24  4.16141E-08  0.00000E+00  1.0E-07
  1.150E+02  7.11309E-01  1.13906E-24  4.06766E-08  0.00000E+00  1.0E-07
  1.155E+02  7.15256E-01  1.11336E-24  3.97589E-08  0.00000E+00  1.0E-07
  1.160E+02  7.19186E-01  1.08821E-24  3.88607E-08  0.00000E+00  1.0E-07
  1.165E+02  7.23099E-01  1.06359E-24  3.79814E-08  0.00000E+00  1.0E-07
  1.170E+02  7.26995E-01  1.03948E-24  3.71206E-08  0.00000E+00  1.0E-07
  1.175E+02  7.30874E-01  1.01589E-24  3.62779E-08  0.00000E+00  1.0E-07
  1.180E+02  7.34736E-01  9.92781E-25  3.54529E-08  0.00000E+00  1.0E-07
  1.185E+02  7.38579E-01  9.70160E-25  3.46450E-08  0.00000E+00  1.0E-07
  1.190E+02  7.42405E-01  9.48010E-25  3.38541E-08  0.00000E+00  1.0E-07
  1.195E+02  7.46212E-01  9.26321E-25  3.30795E-08  0.00000E+00  1.0E-07
  1.200E+02  7.50000E-01  9.05082E-25  3.23211E-08  0.00000E+00  1.0E-07
  1.205E+02  7.53769E-01  8.84284E-25  3.15783E-08  0.00000E+00  1.0E-07
  1.210E+02  7.57519E-01  8.63915E-25  3.08510E-08  0.00000E+00  1.0E-07
  1.215E+02  7.61249E-01  8.43966E-25  3.01386E-08  0.00000E+00  1.0E-07
  1.220E+02  7.64960E-01  8.24428E-25  2.94409E-08  0.00000E+00  1.0E-07
  1.225E+02  7.68650E-01  8.05292E-25  2.87575E-08  0.00000E+00  1.0E-07
  1.230E+02  7.72320E-01  7.86548E-25  2.80881E-08  0.00000E+00  1.0E-07
  1.235E+02  7.75968E-01  7.68187E-25  2.74325E-08  0.00000E+00  1.0E-07
  1.240E+02  7.79596E-01  7.50202E-25  2.67902E-08  0.00000E+00  1.0E-07
  1.245E+02  7.83203E-01  7.32584E-25  2.61611E-08  0.00000E+00  1.0E-07
  1.250E+02  7.86788E-01  7.15325E-25  2.55447E-08  0.00000E+00  1.0E-07
  1.255E+02  7.90351E-01  6.98418E-25  2.49409E-08  0.00000E+00  1.0E-07
  1.260E+02  7.93893E-01  6.81854E-25  2.43494E-08  0.00000E+00  1.0E-07
  1.265E+02  7.97411E-01  6.65626E-25  2.37699E-08  0.00000E+00  1.0E-07
  1.270E+02  8.00908E-01  6.49728E-25  2.32022E-08  0.00000E+00  1.0E-07
  1.275E+02  8.04381E-01  6.34152E-25  2.26460E-08  0.00000E+00  1.0E-07
  1.280E+02  8.07831E-01  6.18891E-25  2.21010E-08  0.00000E+00  1.0E-07
  1.285E+02  8.11257E-01  6.03939E-25  2.15670E-08  0.00000E+00  1.0E-07
  1.290E+02  8.14660E-01  5.89289E-25  2.10439E-08  0.00000E+00  1.0E-07
  1.295E+02  8.18039E-01  5.74935E-25  2.05313E-08  0.00000E+00  1.0E-07
  1.300E+02  8.21394E-01  5.60871E-25  2.00291E-08  0.00000E+00  1.0E-07
  1.305E+02  8.24724E-01  5.47090E-25  1.95370E-08  0.00000E+00  1.0E-07
  1.310E+02  8.28030E-01  5.33588E-25  1.90548E-08  0.00000E+00  1.0E-07
  1.315E+02  8.31310E-01  5.20358E-25  1.85823E-08  0.00000E+00  1.0E-07
  1.320E+02  8.34565E-01  5.07394E-25  1.81194E-08  0.00000E+00  1.0E-07
  1.325E+02  8.37795E-01  4.94692E-25  1.76658E-08  0.00000E+00  1.0E-07
  1.330E+02  8.40999E-01  4.82246E-25  1.72213E-08  0.00000E+00  1.0E-07
  1.335E+02  8.44177E-01  4.70052E-25  1.67859E-08  0.00000E+00  1.0E-07
  1.340E+02  8.47329E-01  4.58103E-25  1.63592E-08  0.00000E+00  1.0E-07
  1.345E+02  8.50455E-01  4.46396E-25  1.59411E-08  0.00000E+00  1.0E-07
  1.350E+02  8.53553E-01  4.34925E-25  1.55315E-08  0.00000E+00  1.0E-07
  1.355E+02  8.56625E-01  4.23686E-25  1.51301E-08  0.00000E+00  1.0E-07
  1.360E+02  8.59670E-01  4.12675E-25  1.47369E-08  0.00000E+00  1.0E-07
  1.365E+02  8.62687E-01  4.01887E-25  1.43516E-08  0.00000E+00  1.0E-07
  1.370E+02  8.65677E-01  3.91318E-25  1.39742E-08  0.00000E+00  1.0E-07
  1.375E+02  8.68639E-01  3.80963E-25  1.36044E-08  0.00000E+00  1.0E-07
  1.380E+02  8.71572E-01  3.70820E-25  1.32422E-08  0.00000E+00  1.0E-07
  1.385E+02  8.74478E-01  3.60883E-25  1.28873E-08  0.00000E+00  1.0E-07
  1.390E+02  8.77355E-01  3.51148E-25  1.25397E-08  0.00000E+00  1.0E-07
  1.395E+02  8.80203E-01  3.41613E-25  1.21992E-08  0.00000E+00  1.0E-07
  1.400E+02  8.83022E-01  3.32274E-25  1.18657E-08  0.00000E+00  1.0E-07
  1.405E+02  8.85812E-01  3.23126E-25  1.15390E-08  0.00000E+00  1.0E-07
  1.410E+02  8.88573E-01  3.14167E-25  1.12191E-08  0.00000E+00  1.0E-07
  1.415E+02  8.91304E-01  3.05393E-25  1.09058E-08  0.00000E+00  1.0E-07
  1.420E+02  8.94005E-01  2.96801E-25  1.05989E-08  0.00000E+00  1.0E-07
  1.425E+02  8.96677E-01  2.88387E-25  1.02985E-08  0.00000E+00  1.0E-07
  1.430E+02  8.99318E-01  2.80149E-25  1.00043E-08  0.00000E+00  1.0E-07
  1.435E+02  9.01928E-01  2.72083E-25  9.71628E-09  0.00000E+00  1.0E-07
  1.440E+02  9.04508E-01  2.64187E-25  9.43430E-09  0.00000E+00  1.0E-07
  1.445E+02  9.07058E-01  2.56458E-25  9.15827E-09  0.00000E+00  1.0E-07
  1.450E+02  9.09576E-01  2.48892E-25  8.88809E-09  0.00000E+00  1.0E-07
  1.455E+02  9.12063E-01  2.41487E-25  8.62366E-09  0.00000E+00  1.0E-07
