 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.45042E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  6
 #
 # Total elastic cross section = 2.44902E-19 cm**2 = 8.74560E-03 a0**2
 # 1st transport cross section = 3.25939E-24 cm**2 = 1.16395E-07 a0**2
 # 2nd transport cross section = 9.34414E-24 cm**2 = 3.33685E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  4.900E+00  1.82735E-03  3.25838E-21  1.16359E-04  0.00000E+00  4.4E-07
  5.000E+00  1.90265E-03  3.00572E-21  1.07336E-04  0.00000E+00  1.3E-06
  5.100E+00  1.97947E-03  2.77708E-21  9.91713E-05  0.00000E+00  2.4E-06
  5.200E+00  2.05780E-03  2.56979E-21  9.17690E-05  0.00000E+00  2.8E-06
  5.300E+00  2.13765E-03  2.38148E-21  8.50441E-05  0.00000E+00  2.5E-06
  5.400E+00  2.21902E-03  2.21012E-21  7.89250E-05  0.00000E+00  1.5E-06
  5.500E+00  2.30190E-03  2.05390E-21  7.33462E-05  0.00000E+00  3.0E-07
  5.600E+00  2.38630E-03  1.91125E-21  6.82519E-05  0.00000E+00  1.1E-06
  5.700E+00  2.47222E-03  1.78078E-21  6.35927E-05  0.00000E+00  1.9E-06
  5.800E+00  2.55965E-03  1.66125E-21  5.93242E-05  0.00000E+00  2.1E-06
  5.900E+00  2.64859E-03  1.55159E-21  5.54083E-05  0.00000E+00  1.9E-06
  6.000E+00  2.73905E-03  1.45083E-21  5.18101E-05  0.00000E+00  1.2E-06
  6.100E+00  2.83103E-03  1.35813E-21  4.84995E-05  0.00000E+00  2.0E-07
  6.200E+00  2.92452E-03  1.27271E-21  4.54493E-05  0.00000E+00  8.5E-07
  6.300E+00  3.01952E-03  1.19390E-21  4.26351E-05  0.00000E+00  1.5E-06
  6.400E+00  3.11604E-03  1.12111E-21  4.00356E-05  0.00000E+00  1.7E-06
  6.500E+00  3.21407E-03  1.05378E-21  3.76312E-05  0.00000E+00  1.5E-06
  6.600E+00  3.31362E-03  9.91433E-22  3.54047E-05  0.00000E+00  9.0E-07
  6.700E+00  3.41468E-03  9.33630E-22  3.33405E-05  0.00000E+00  1.4E-07
  6.800E+00  3.51725E-03  8.79979E-22  3.14246E-05  0.00000E+00  7.1E-07
  6.900E+00  3.62133E-03  8.30131E-22  2.96445E-05  0.00000E+00  1.2E-06
  7.000E+00  3.72692E-03  7.83761E-22  2.79886E-05  0.00000E+00  1.3E-06
  7.100E+00  3.83403E-03  7.40588E-22  2.64469E-05  0.00000E+00  1.2E-06
  7.200E+00  3.94265E-03  7.00346E-22  2.50098E-05  0.00000E+00  7.1E-07
  7.300E+00  4.05278E-03  6.62803E-22  2.36691E-05  0.00000E+00  1.0E-07
  7.400E+00  4.16442E-03  6.27743E-22  2.24171E-05  0.00000E+00  6.0E-07
  7.500E+00  4.27757E-03  5.94970E-22  2.12468E-05  0.00000E+00  9.9E-07
  7.600E+00  4.39223E-03  5.64311E-22  2.01519E-05  0.00000E+00  1.1E-06
  7.700E+00  4.50840E-03  5.35600E-22  1.91266E-05  0.00000E+00  9.5E-07
  7.800E+00  4.62608E-03  5.08694E-22  1.81658E-05  0.00000E+00  5.7E-07
  7.900E+00  4.74527E-03  4.83456E-22  1.72645E-05  0.00000E+00  1.0E-07
  8.000E+00  4.86597E-03  4.59765E-22  1.64185E-05  0.00000E+00  5.1E-07
  8.100E+00  4.98817E-03  4.37509E-22  1.56237E-05  0.00000E+00  8.3E-07
  8.200E+00  5.11188E-03  4.16582E-22  1.48764E-05  0.00000E+00  9.1E-07
  8.300E+00  5.23711E-03  3.96893E-22  1.41733E-05  0.00000E+00  7.8E-07
  8.400E+00  5.36383E-03  3.78354E-22  1.35113E-05  0.00000E+00  4.6E-07
  8.500E+00  5.49207E-03  3.60885E-22  1.28874E-05  0.00000E+00  1.0E-07
  8.600E+00  5.62181E-03  3.44413E-22  1.22992E-05  0.00000E+00  4.4E-07
  8.700E+00  5.75306E-03  3.28870E-22  1.17441E-05  0.00000E+00  7.1E-07
  8.800E+00  5.88581E-03  3.14195E-22  1.12201E-05  0.00000E+00  7.7E-07
  8.900E+00  6.02007E-03  3.00328E-22  1.07249E-05  0.00000E+00  6.5E-07
  9.000E+00  6.15583E-03  2.87220E-22  1.02568E-05  0.00000E+00  3.8E-07
  9.100E+00  6.29310E-03  2.74818E-22  9.81394E-06  0.00000E+00  1.0E-07
  9.200E+00  6.43187E-03  2.63079E-22  9.39473E-06  0.00000E+00  3.9E-07
  9.300E+00  6.57214E-03  2.51961E-22  8.99768E-06  0.00000E+00  6.1E-07
  9.400E+00  6.71392E-03  2.41423E-22  8.62138E-06  0.00000E+00  6.5E-07
  9.500E+00  6.85720E-03  2.31431E-22  8.26456E-06  0.00000E+00  5.5E-07
  9.600E+00  7.00198E-03  2.21951E-22  7.92601E-06  0.00000E+00  3.1E-07
  9.700E+00  7.14827E-03  2.12951E-22  7.60463E-06  0.00000E+00  1.0E-07
  9.800E+00  7.29605E-03  2.04403E-22  7.29938E-06  0.00000E+00  3.5E-07
  9.900E+00  7.44534E-03  1.96280E-22  7.00928E-06  0.00000E+00  5.3E-07
  1.000E+01  7.59612E-03  1.88556E-22  6.73347E-06  0.00000E+00  5.6E-07
  1.025E+01  7.97965E-03  1.70846E-22  6.10103E-06  0.00000E+00  5.2E-07
  1.050E+01  8.37255E-03  1.55168E-22  5.54114E-06  0.00000E+00  4.6E-07
  1.075E+01  8.77480E-03  1.41247E-22  5.04404E-06  0.00000E+00  3.8E-07
