 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.69620E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  8
 #
 # Total elastic cross section = 2.77957E-19 cm**2 = 9.92602E-03 a0**2
 # 1st transport cross section = 5.69685E-24 cm**2 = 2.03438E-07 a0**2
 # 2nd transport cross section = 1.63060E-23 cm**2 = 5.82300E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  2.400E+00  4.38585E-04  9.99699E-20  3.56999E-03  0.00000E+00  5.4E-06
  2.500E+00  4.75889E-04  8.49840E-20  3.03483E-03  0.00000E+00  6.3E-07
  2.600E+00  5.14715E-04  7.27003E-20  2.59617E-03  0.00000E+00  3.7E-06
  2.700E+00  5.55063E-04  6.25556E-20  2.23390E-03  0.00000E+00  6.0E-06
  2.800E+00  5.96931E-04  5.41182E-20  1.93260E-03  0.00000E+00  6.4E-06
  2.900E+00  6.40321E-04  4.70558E-20  1.68039E-03  0.00000E+00  5.2E-06
  3.000E+00  6.85233E-04  4.11076E-20  1.46798E-03  0.00000E+00  2.9E-06
  3.100E+00  7.31665E-04  3.60698E-20  1.28808E-03  0.00000E+00  1.5E-07
  3.200E+00  7.79618E-04  3.17803E-20  1.13489E-03  0.00000E+00  2.4E-06
  3.300E+00  8.29092E-04  2.81095E-20  1.00381E-03  0.00000E+00  3.8E-06
  3.400E+00  8.80086E-04  2.49537E-20  8.91113E-04  0.00000E+00  3.9E-06
  3.500E+00  9.32601E-04  2.22283E-20  7.93788E-04  0.00000E+00  3.2E-06
  3.600E+00  9.86636E-04  1.98651E-20  7.09396E-04  0.00000E+00  1.7E-06
  3.700E+00  1.04219E-03  1.78077E-20  6.35923E-04  0.00000E+00  2.1E-07
  3.800E+00  1.09927E-03  1.60098E-20  5.71721E-04  0.00000E+00  1.7E-06
  3.900E+00  1.15786E-03  1.44333E-20  5.15421E-04  0.00000E+00  2.5E-06
  4.000E+00  1.21797E-03  1.30460E-20  4.65882E-04  0.00000E+00  2.6E-06
  4.100E+00  1.27961E-03  1.18216E-20  4.22156E-04  0.00000E+00  2.1E-06
  4.200E+00  1.34276E-03  1.07374E-20  3.83440E-04  0.00000E+00  1.0E-06
  4.300E+00  1.40743E-03  9.77481E-21  3.49065E-04  0.00000E+00  2.6E-07
  4.400E+00  1.47362E-03  8.91770E-21  3.18457E-04  0.00000E+00  1.2E-06
  4.500E+00  1.54133E-03  8.15251E-21  2.91132E-04  0.00000E+00  1.8E-06
  4.600E+00  1.61056E-03  7.46770E-21  2.66676E-04  0.00000E+00  1.8E-06
  4.700E+00  1.68131E-03  6.85330E-21  2.44736E-04  0.00000E+00  1.4E-06
  4.800E+00  1.75357E-03  6.30084E-21  2.25007E-04  0.00000E+00  6.8E-07
  4.900E+00  1.82735E-03  5.80295E-21  2.07227E-04  0.00000E+00  2.7E-07
  5.000E+00  1.90265E-03  5.35330E-21  1.91170E-04  0.00000E+00  9.6E-07
  5.100E+00  1.97947E-03  4.94639E-21  1.76639E-04  0.00000E+00  1.3E-06
  5.200E+00  2.05780E-03  4.57742E-21  1.63463E-04  0.00000E+00  1.3E-06
  5.300E+00  2.13765E-03  4.24225E-21  1.51493E-04  0.00000E+00  1.0E-06
  5.400E+00  2.21902E-03  3.93720E-21  1.40600E-04  0.00000E+00  4.6E-07
  5.500E+00  2.30190E-03  3.65910E-21  1.30669E-04  0.00000E+00  2.6E-07
  5.600E+00  2.38630E-03  3.40513E-21  1.21599E-04  0.00000E+00  7.7E-07
  5.700E+00  2.47222E-03  3.17283E-21  1.13304E-04  0.00000E+00  1.0E-06
  5.800E+00  2.55965E-03  2.96000E-21  1.05704E-04  0.00000E+00  1.0E-06
  5.900E+00  2.64859E-03  2.76472E-21  9.87298E-05  0.00000E+00  7.4E-07
  6.000E+00  2.73905E-03  2.58528E-21  9.23221E-05  0.00000E+00  3.1E-07
  6.100E+00  2.83103E-03  2.42018E-21  8.64261E-05  0.00000E+00  2.4E-07
  6.200E+00  2.92452E-03  2.26805E-21  8.09936E-05  0.00000E+00  6.2E-07
  6.300E+00  3.01952E-03  2.12770E-21  7.59815E-05  0.00000E+00  8.0E-07
  6.400E+00  3.11604E-03  1.99804E-21  7.13514E-05  0.00000E+00  7.7E-07
  6.500E+00  3.21407E-03  1.87812E-21  6.70689E-05  0.00000E+00  5.6E-07
  6.600E+00  3.31362E-03  1.76707E-21  6.31031E-05  0.00000E+00  2.1E-07
  6.700E+00  3.41468E-03  1.66410E-21  5.94263E-05  0.00000E+00  2.3E-07
  6.800E+00  3.51725E-03  1.56854E-21  5.60135E-05  0.00000E+00  5.1E-07
  6.900E+00  3.62133E-03  1.47974E-21  5.28424E-05  0.00000E+00  6.4E-07
  7.000E+00  3.72692E-03  1.39714E-21  4.98927E-05  0.00000E+00  6.1E-07
  7.100E+00  3.83403E-03  1.32022E-21  4.71461E-05  0.00000E+00  4.2E-07
  7.200E+00  3.94265E-03  1.24854E-21  4.45860E-05  0.00000E+00  1.4E-07
  7.300E+00  4.05278E-03  1.18165E-21  4.21975E-05  0.00000E+00  2.1E-07
  7.400E+00  4.16442E-03  1.11918E-21  3.99668E-05  0.00000E+00  4.3E-07
  7.500E+00  4.27757E-03  1.06080E-21  3.78817E-05  0.00000E+00  5.2E-07
  7.600E+00  4.39223E-03  1.00617E-21  3.59309E-05  0.00000E+00  4.8E-07
  7.700E+00  4.50840E-03  9.55015E-22  3.41042E-05  0.00000E+00  3.3E-07
  7.800E+00  4.62608E-03  9.07072E-22  3.23921E-05  0.00000E+00  1.0E-07
  7.900E+00  4.74527E-03  8.62103E-22  3.07862E-05  0.00000E+00  1.9E-07
  8.000E+00  4.86597E-03  8.19887E-22  2.92787E-05  0.00000E+00  3.7E-07
  8.100E+00  4.98817E-03  7.80226E-22  2.78624E-05  0.00000E+00  4.3E-07
  8.200E+00  5.11188E-03  7.42935E-22  2.65307E-05  0.00000E+00  3.9E-07
  8.300E+00  5.23711E-03  7.07847E-22  2.52777E-05  0.00000E+00  2.6E-07
  8.400E+00  5.36383E-03  6.74808E-22  2.40978E-05  0.00000E+00  1.0E-07
  8.500E+00  5.49207E-03  6.43675E-22  2.29861E-05  0.00000E+00  1.8E-07
  8.600E+00  5.62181E-03  6.14318E-22  2.19377E-05  0.00000E+00  3.1E-07
  8.700E+00  5.75306E-03  5.86617E-22  2.09485E-05  0.00000E+00  3.6E-07
  8.800E+00  5.88581E-03  5.60460E-22  2.00144E-05  0.00000E+00  3.2E-07
  8.900E+00  6.02007E-03  5.35746E-22  1.91319E-05  0.00000E+00  2.0E-07
  9.000E+00  6.15583E-03  5.12380E-22  1.82974E-05  0.00000E+00  1.0E-07
  9.100E+00  6.29310E-03  4.90275E-22  1.75081E-05  0.00000E+00  1.6E-07
  9.200E+00  6.43187E-03  4.69350E-22  1.67608E-05  0.00000E+00  2.7E-07
  9.300E+00  6.57214E-03  4.49530E-22  1.60530E-05  0.00000E+00  3.0E-07
  9.400E+00  6.71392E-03  4.30746E-22  1.53822E-05  0.00000E+00  2.6E-07
  9.500E+00  6.85720E-03  4.12933E-22  1.47461E-05  0.00000E+00  1.6E-07
  9.600E+00  7.00198E-03  3.96033E-22  1.41426E-05  0.00000E+00  1.0E-07
  9.700E+00  7.14827E-03  3.79988E-22  1.35696E-05  0.00000E+00  1.5E-07
  9.800E+00  7.29605E-03  3.64748E-22  1.30254E-05  0.00000E+00  2.4E-07
  9.900E+00  7.44534E-03  3.50266E-22  1.25082E-05  0.00000E+00  2.5E-07
  1.000E+01  7.59612E-03  3.36495E-22  1.20164E-05  0.00000E+00  2.2E-07
  1.025E+01  7.97965E-03  3.04917E-22  1.08888E-05  0.00000E+00  2.2E-07
  1.050E+01  8.37255E-03  2.76960E-22  9.89042E-06  0.00000E+00  2.1E-07
  1.075E+01  8.77480E-03  2.52136E-22  9.00395E-06  0.00000E+00  2.0E-07
  1.100E+01  9.18641E-03  2.30034E-22  8.21465E-06  0.00000E+00  1.8E-07
  1.125E+01  9.60736E-03  2.10302E-22  7.51001E-06  0.00000E+00  1.5E-07
  1.150E+01  1.00376E-02  1.92642E-22  6.87937E-06  0.00000E+00  1.2E-07
  1.175E+01  1.04773E-02  1.76798E-22  6.31358E-06  0.00000E+00  1.0E-07
  1.200E+01  1.09262E-02  1.62551E-22  5.80480E-06  0.00000E+00  1.0E-07
  1.225E+01  1.13844E-02  1.49711E-22  5.34627E-06  0.00000E+00  1.0E-07
