 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element:  N,  Z =   7,  atomic weight = 1.40067E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.57926E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  7
 #
 # Total elastic cross section = 2.63876E-19 cm**2 = 9.42320E-03 a0**2
 # 1st transport cross section = 4.39937E-24 cm**2 = 1.57104E-07 a0**2
 # 2nd transport cross section = 1.26025E-23 cm**2 = 4.50043E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  8.250E-03  5.18326E-09  3.25766E-14  1.16333E+03  0.00000E+00  1.0E-05
  8.500E-03  5.50215E-09  3.25473E-14  1.16228E+03  0.00000E+00  1.0E-05
  8.750E-03  5.83057E-09  3.25170E-14  1.16120E+03  0.00000E+00  1.0E-05
  9.000E-03  6.16850E-09  3.24860E-14  1.16010E+03  0.00000E+00  1.0E-05
  9.250E-03  6.51596E-09  3.24542E-14  1.15896E+03  0.00000E+00  1.0E-05
  9.500E-03  6.87293E-09  3.24215E-14  1.15779E+03  0.00000E+00  1.0E-05
  9.750E-03  7.23942E-09  3.23880E-14  1.15660E+03  0.00000E+00  1.0E-05
  1.000E-02  7.61544E-09  3.23537E-14  1.15537E+03  0.00000E+00  1.0E-05
  1.250E-02  1.18991E-08  3.19665E-14  1.14154E+03  0.00000E+00  1.0E-05
  1.500E-02  1.71347E-08  3.15022E-14  1.12496E+03  0.00000E+00  1.0E-05
  1.750E-02  2.33223E-08  3.09660E-14  1.10582E+03  0.00000E+00  1.0E-05
  2.000E-02  3.04617E-08  3.03635E-14  1.08430E+03  0.00000E+00  1.0E-05
  2.250E-02  3.85531E-08  2.97009E-14  1.06064E+03  0.00000E+00  1.0E-05
  2.500E-02  4.75965E-08  2.89847E-14  1.03506E+03  0.00000E+00  1.0E-05
  2.750E-02  5.75917E-08  2.82218E-14  1.00782E+03  0.00000E+00  1.0E-05
  3.000E-02  6.85389E-08  2.74189E-14  9.79145E+02  0.00000E+00  1.0E-05
  3.250E-02  8.04380E-08  2.65829E-14  9.49292E+02  0.00000E+00  1.0E-05
  3.500E-02  9.32891E-08  2.56890E-14  9.17372E+02  0.00000E+00  1.0E-05
  3.750E-02  1.07092E-07  2.47640E-14  8.84339E+02  0.00000E+00  1.0E-05
  4.000E-02  1.21847E-07  2.38795E-14  8.52753E+02  0.00000E+00  1.0E-05
  4.250E-02  1.37554E-07  2.30385E-14  8.22721E+02  0.00000E+00  1.0E-05
  4.500E-02  1.54213E-07  2.20694E-14  7.88113E+02  0.00000E+00  1.0E-05
  4.750E-02  1.71823E-07  2.11576E-14  7.55551E+02  0.00000E+00  1.0E-05
  5.000E-02  1.90386E-07  2.03037E-14  7.25059E+02  0.00000E+00  1.0E-05
  5.250E-02  2.09900E-07  1.94092E-14  6.93115E+02  0.00000E+00  1.0E-05
  5.500E-02  2.30367E-07  1.85126E-14  6.61098E+02  0.00000E+00  1.0E-05
  5.750E-02  2.51785E-07  1.76811E-14  6.31405E+02  0.00000E+00  1.0E-05
  6.000E-02  2.74156E-07  1.68840E-14  6.02940E+02  0.00000E+00  1.0E-05
  6.250E-02  2.97478E-07  1.60359E-14  5.72651E+02  0.00000E+00  1.0E-05
  6.500E-02  3.21752E-07  1.52539E-14  5.44726E+02  0.00000E+00  1.0E-05
  6.750E-02  3.46978E-07  1.45329E-14  5.18978E+02  0.00000E+00  1.0E-05
  7.000E-02  3.73156E-07  1.37806E-14  4.92113E+02  0.00000E+00  1.0E-05
  7.250E-02  4.00286E-07  1.30660E-14  4.66594E+02  0.00000E+00  1.0E-05
  7.500E-02  4.28368E-07  1.24088E-14  4.43128E+02  0.00000E+00  1.0E-05
  7.750E-02  4.57402E-07  1.17707E-14  4.20339E+02  0.00000E+00  1.0E-05
  8.000E-02  4.87388E-07  1.11328E-14  3.97558E+02  0.00000E+00  1.0E-05
  8.250E-02  5.18325E-07  1.05468E-14  3.76633E+02  0.00000E+00  1.0E-05
  8.500E-02  5.50215E-07  1.00080E-14  3.57392E+02  0.00000E+00  1.0E-05
  8.750E-02  5.83057E-07  9.45036E-15  3.37479E+02  0.00000E+00  1.0E-05
  9.000E-02  6.16850E-07  8.93697E-15  3.19145E+02  0.00000E+00  1.0E-05
  9.250E-02  6.51596E-07  8.46483E-15  3.02285E+02  0.00000E+00  1.0E-05
  9.500E-02  6.87293E-07  8.00307E-15  2.85795E+02  0.00000E+00  1.0E-05
  9.750E-02  7.23942E-07  7.55948E-15  2.69954E+02  0.00000E+00  1.0E-05
  1.000E-01  7.61543E-07  7.15120E-15  2.55374E+02  0.00000E+00  1.0E-05
  1.250E-01  1.18991E-06  4.08827E-15  1.45995E+02  0.00000E+00  1.0E-05
  1.500E-01  1.71347E-06  2.38478E-15  8.51622E+01  0.00000E+00  1.0E-05
  1.750E-01  2.33223E-06  1.43883E-15  5.13815E+01  0.00000E+00  1.0E-05
  2.000E-01  3.04617E-06  9.03252E-16  3.22557E+01  0.00000E+00  1.0E-05
  2.250E-01  3.85531E-06  5.89872E-16  2.10647E+01  0.00000E+00  1.0E-05
  2.500E-01  4.75964E-06  3.99912E-16  1.42811E+01  0.00000E+00  1.0E-05
  2.750E-01  5.75916E-06  2.80643E-16  1.00219E+01  0.00000E+00  1.0E-05
  3.000E-01  6.85388E-06  2.03041E-16  7.25072E+00  0.00000E+00  1.0E-05
  3.250E-01  8.04378E-06  1.50857E-16  5.38719E+00  0.00000E+00  1.0E-05
  3.500E-01  9.32888E-06  1.14728E-16  4.09701E+00  0.00000E+00  1.0E-05
  3.750E-01  1.07092E-05  8.90357E-17  3.17952E+00  0.00000E+00  1.0E-05
  4.000E-01  1.21846E-05  7.03001E-17  2.51046E+00  0.00000E+00  1.0E-05
  4.250E-01  1.37553E-05  5.63555E-17  2.01249E+00  0.00000E+00  1.0E-05
  4.500E-01  1.54212E-05  4.57848E-17  1.63501E+00  0.00000E+00  1.0E-05
  4.750E-01  1.71822E-05  3.76340E-17  1.34393E+00  0.00000E+00  1.0E-05
  5.000E-01  1.90385E-05  3.12479E-17  1.11588E+00  0.00000E+00  1.0E-05
  5.250E-01  2.09899E-05  2.61774E-17  9.34812E-01  0.00000E+00  1.0E-05
  5.500E-01  2.30365E-05  2.21095E-17  7.89545E-01  0.00000E+00  1.0E-05
  5.750E-01  2.51783E-05  1.88071E-17  6.71615E-01  0.00000E+00  1.0E-05
  6.000E-01  2.74153E-05  1.61001E-17  5.74946E-01  0.00000E+00  1.0E-05
  6.250E-01  2.97475E-05  1.38685E-17  4.95251E-01  0.00000E+00  1.0E-05
  6.500E-01  3.21749E-05  1.20139E-17  4.29024E-01  0.00000E+00  1.0E-05
  6.750E-01  3.46974E-05  1.04578E-17  3.73456E-01  0.00000E+00  1.0E-05
  7.000E-01  3.73152E-05  9.14499E-18  3.26573E-01  0.00000E+00  1.0E-05
  7.250E-01  4.00281E-05  8.03213E-18  2.86833E-01  0.00000E+00  1.0E-05
  7.500E-01  4.28362E-05  7.08324E-18  2.52947E-01  0.00000E+00  1.0E-05
  7.750E-01  4.57395E-05  6.26791E-18  2.23831E-01  0.00000E+00  1.0E-05
  8.000E-01  4.87380E-05  5.56591E-18  1.98762E-01  0.00000E+00  1.0E-05
  8.250E-01  5.18317E-05  4.95925E-18  1.77098E-01  0.00000E+00  1.0E-05
  8.500E-01  5.50205E-05  4.43278E-18  1.58298E-01  0.00000E+00  1.0E-05
  8.750E-01  5.83045E-05  3.97303E-18  1.41880E-01  0.00000E+00  1.0E-05
  9.000E-01  6.16838E-05  3.57129E-18  1.27533E-01  0.00000E+00  1.0E-05
  9.250E-01  6.51582E-05  3.21891E-18  1.14949E-01  0.00000E+00  1.0E-05
  9.500E-01  6.87277E-05  2.90854E-18  1.03866E-01  0.00000E+00  1.0E-05
  9.750E-01  7.23925E-05  2.63403E-18  9.40629E-02  0.00000E+00  1.0E-05
  1.000E+00  7.61524E-05  2.39096E-18  8.53828E-02  0.00000E+00  1.1E-06
  1.100E+00  9.21439E-05  1.65724E-18  5.91812E-02  0.00000E+00  1.6E-06
  1.200E+00  1.09658E-04  1.18313E-18  4.22502E-02  0.00000E+00  3.0E-06
  1.300E+00  1.28695E-04  8.66067E-19  3.09278E-02  0.00000E+00  3.4E-06
  1.400E+00  1.49255E-04  6.47935E-19  2.31382E-02  0.00000E+00  2.9E-06
  1.500E+00  1.71338E-04  4.94060E-19  1.76432E-02  0.00000E+00  1.7E-06
  1.600E+00  1.94942E-04  3.83070E-19  1.36797E-02  0.00000E+00  4.0E-07
  1.700E+00  2.20070E-04  3.01477E-19  1.07659E-02  0.00000E+00  9.3E-07
  1.800E+00  2.46720E-04  2.40419E-19  8.58551E-03  0.00000E+00  1.7E-06
  1.900E+00  2.74892E-04  1.94030E-19  6.92894E-03  0.00000E+00  1.9E-06
  2.000E+00  3.04586E-04  1.58282E-19  5.65237E-03  0.00000E+00  1.7E-06
  2.100E+00  3.35803E-04  1.30383E-19  4.65607E-03  0.00000E+00  9.9E-07
  2.200E+00  3.68542E-04  1.08361E-19  3.86964E-03  0.00000E+00  1.8E-07
  2.300E+00  4.02802E-04  9.07888E-20  3.24213E-03  0.00000E+00  6.5E-07
  2.400E+00  4.38585E-04  7.66357E-20  2.73671E-03  0.00000E+00  1.1E-06
  2.500E+00  4.75889E-04  6.51322E-20  2.32591E-03  0.00000E+00  1.3E-06
  2.600E+00  5.14715E-04  5.57066E-20  1.98932E-03  0.00000E+00  1.1E-06
  2.700E+00  5.55063E-04  4.79248E-20  1.71143E-03  0.00000E+00  6.4E-07
  2.800E+00  5.96931E-04  4.14543E-20  1.48036E-03  0.00000E+00  1.0E-07
  2.900E+00  6.40321E-04  3.60397E-20  1.28700E-03  0.00000E+00  5.0E-07
  3.000E+00  6.85233E-04  3.14801E-20  1.12418E-03  0.00000E+00  8.5E-07
  3.100E+00  7.31665E-04  2.76193E-20  9.86304E-04  0.00000E+00  9.4E-07
  3.200E+00  7.79618E-04  2.43324E-20  8.68926E-04  0.00000E+00  7.9E-07
  3.300E+00  8.29092E-04  2.15200E-20  7.68494E-04  0.00000E+00  4.4E-07
  3.400E+00  8.80086E-04  1.91026E-20  6.82164E-04  0.00000E+00  1.0E-07
  3.500E+00  9.32601E-04  1.70150E-20  6.07616E-04  0.00000E+00  4.1E-07
  3.600E+00  9.86636E-04  1.52051E-20  5.42983E-04  0.00000E+00  6.6E-07
  3.700E+00  1.04219E-03  1.36294E-20  4.86716E-04  0.00000E+00  7.2E-07
  3.800E+00  1.09927E-03  1.22527E-20  4.37553E-04  0.00000E+00  5.9E-07
  3.900E+00  1.15786E-03  1.10456E-20  3.94445E-04  0.00000E+00  3.2E-07
  4.000E+00  1.21797E-03  9.98347E-21  3.56516E-04  0.00000E+00  1.0E-07
  4.100E+00  1.27961E-03  9.04606E-21  3.23041E-04  0.00000E+00  3.5E-07
  4.200E+00  1.34276E-03  8.21611E-21  2.93403E-04  0.00000E+00  5.4E-07
  4.300E+00  1.40743E-03  7.47923E-21  2.67088E-04  0.00000E+00  5.7E-07
  4.400E+00  1.47362E-03  6.82315E-21  2.43659E-04  0.00000E+00  4.6E-07
  4.500E+00  1.54133E-03  6.23746E-21  2.22744E-04  0.00000E+00  2.4E-07
  4.600E+00  1.61056E-03  5.71332E-21  2.04026E-04  0.00000E+00  1.0E-07
  4.700E+00  1.68131E-03  5.24309E-21  1.87234E-04  0.00000E+00  3.0E-07
  4.800E+00  1.75357E-03  4.82028E-21  1.72135E-04  0.00000E+00  4.5E-07
  4.900E+00  1.82735E-03  4.43925E-21  1.58528E-04  0.00000E+00  4.7E-07
  5.000E+00  1.90265E-03  4.09511E-21  1.46239E-04  0.00000E+00  3.7E-07
  5.100E+00  1.97947E-03  3.78368E-21  1.35118E-04  0.00000E+00  1.8E-07
  5.200E+00  2.05780E-03  3.50131E-21  1.25034E-04  0.00000E+00  1.0E-07
  5.300E+00  2.13765E-03  3.24481E-21  1.15874E-04  0.00000E+00  2.7E-07
  5.400E+00  2.21902E-03  3.01138E-21  1.07538E-04  0.00000E+00  3.8E-07
  5.500E+00  2.30190E-03  2.79858E-21  9.99393E-05  0.00000E+00  3.9E-07
  5.600E+00  2.38630E-03  2.60426E-21  9.29998E-05  0.00000E+00  3.0E-07
  5.700E+00  2.47222E-03  2.42652E-21  8.66526E-05  0.00000E+00  1.4E-07
  5.800E+00  2.55965E-03  2.26370E-21  8.08381E-05  0.00000E+00  1.0E-07
  5.900E+00  2.64859E-03  2.11431E-21  7.55032E-05  0.00000E+00  2.4E-07
  6.000E+00  2.73905E-03  1.97705E-21  7.06016E-05  0.00000E+00  3.3E-07
  6.100E+00  2.83103E-03  1.85075E-21  6.60915E-05  0.00000E+00  3.3E-07
  6.200E+00  2.92452E-03  1.73438E-21  6.19360E-05  0.00000E+00  2.5E-07
  6.300E+00  3.01952E-03  1.62703E-21  5.81022E-05  0.00000E+00  1.1E-07
  6.400E+00  3.11604E-03  1.52785E-21  5.45605E-05  0.00000E+00  1.0E-07
  6.500E+00  3.21407E-03  1.43612E-21  5.12848E-05  0.00000E+00  2.2E-07
  6.600E+00  3.31362E-03  1.35118E-21  4.82514E-05  0.00000E+00  2.9E-07
  6.700E+00  3.41468E-03  1.27242E-21  4.54391E-05  0.00000E+00  2.9E-07
  6.800E+00  3.51725E-03  1.19933E-21  4.28288E-05  0.00000E+00  2.1E-07
  6.900E+00  3.62133E-03  1.13141E-21  4.04033E-05  0.00000E+00  1.0E-07
  7.000E+00  3.72692E-03  1.06823E-21  3.81473E-05  0.00000E+00  1.0E-07
  7.100E+00  3.83403E-03  1.00941E-21  3.60466E-05  0.00000E+00  2.0E-07
  7.200E+00  3.94265E-03  9.54577E-22  3.40886E-05  0.00000E+00  2.6E-07
  7.300E+00  4.05278E-03  9.03421E-22  3.22618E-05  0.00000E+00  2.5E-07
  7.400E+00  4.16442E-03  8.55649E-22  3.05558E-05  0.00000E+00  1.8E-07
  7.500E+00  4.27757E-03  8.10994E-22  2.89611E-05  0.00000E+00  1.0E-07
  7.600E+00  4.39223E-03  7.69216E-22  2.74692E-05  0.00000E+00  1.0E-07
  7.700E+00  4.50840E-03  7.30095E-22  2.60722E-05  0.00000E+00  1.9E-07
  7.800E+00  4.62608E-03  6.93430E-22  2.47629E-05  0.00000E+00  2.3E-07
  7.900E+00  4.74527E-03  6.59040E-22  2.35348E-05  0.00000E+00  2.2E-07
  8.000E+00  4.86597E-03  6.26757E-22  2.23819E-05  0.00000E+00  1.5E-07
  8.100E+00  4.98817E-03  5.96427E-22  2.12988E-05  0.00000E+00  1.0E-07
  8.200E+00  5.11188E-03  5.67910E-22  2.02804E-05  0.00000E+00  1.0E-07
  8.300E+00  5.23711E-03  5.41078E-22  1.93223E-05  0.00000E+00  1.7E-07
  8.400E+00  5.36383E-03  5.15814E-22  1.84200E-05  0.00000E+00  2.1E-07
  8.500E+00  5.49207E-03  4.92007E-22  1.75699E-05  0.00000E+00  1.9E-07
  8.600E+00  5.62181E-03  4.69558E-22  1.67682E-05  0.00000E+00  1.3E-07
  8.700E+00  5.75306E-03  4.48376E-22  1.60118E-05  0.00000E+00  1.0E-07
  8.800E+00  5.88581E-03  4.28376E-22  1.52976E-05  0.00000E+00  1.0E-07
  8.900E+00  6.02007E-03  4.09479E-22  1.46228E-05  0.00000E+00  1.6E-07
  9.000E+00  6.15583E-03  3.91613E-22  1.39847E-05  0.00000E+00  1.9E-07
  9.100E+00  6.29310E-03  3.74711E-22  1.33812E-05  0.00000E+00  1.7E-07
  9.200E+00  6.43187E-03  3.58711E-22  1.28098E-05  0.00000E+00  1.1E-07
  9.300E+00  6.57214E-03  3.43557E-22  1.22686E-05  0.00000E+00  1.0E-07
  9.400E+00  6.71392E-03  3.29195E-22  1.17558E-05  0.00000E+00  1.0E-07
  9.500E+00  6.85720E-03  3.15576E-22  1.12694E-05  0.00000E+00  1.5E-07
  9.600E+00  7.00198E-03  3.02655E-22  1.08080E-05  0.00000E+00  1.7E-07
  9.700E+00  7.14827E-03  2.90388E-22  1.03699E-05  0.00000E+00  1.5E-07
  9.800E+00  7.29605E-03  2.78736E-22  9.95386E-06  0.00000E+00  1.0E-07
  9.900E+00  7.44534E-03  2.67664E-22  9.55845E-06  0.00000E+00  1.0E-07
  1.000E+01  7.59612E-03  2.57136E-22  9.18249E-06  0.00000E+00  1.0E-07
  1.025E+01  7.97965E-03  2.32995E-22  8.32040E-06  0.00000E+00  1.0E-07
  1.050E+01  8.37255E-03  2.11622E-22  7.55718E-06  0.00000E+00  1.0E-07
  1.075E+01  8.77480E-03  1.92646E-22  6.87952E-06  0.00000E+00  1.0E-07
  1.100E+01  9.18641E-03  1.75751E-22  6.27617E-06  0.00000E+00  1.0E-07
  1.125E+01  9.60736E-03  1.60668E-22  5.73755E-06  0.00000E+00  1.0E-07
  1.150E+01  1.00376E-02  1.47169E-22  5.25551E-06  0.00000E+00  1.1E-07
  1.175E+01  1.04773E-02  1.35059E-22  4.82306E-06  0.00000E+00  1.2E-07
  1.200E+01  1.09262E-02  1.24170E-22  4.43419E-06  0.00000E+00  1.2E-07
  1.225E+01  1.13844E-02  1.14357E-22  4.08375E-06  0.00000E+00  1.2E-07
  1.250E+01  1.18520E-02  1.05494E-22  3.76726E-06  0.00000E+00  1.1E-07
  1.275E+01  1.23288E-02  9.74736E-23  3.48085E-06  0.00000E+00  1.0E-07
  1.300E+01  1.28150E-02  9.02012E-23  3.22114E-06  0.00000E+00  1.0E-07
  1.325E+01  1.33104E-02  8.35947E-23  2.98522E-06  0.00000E+00  1.0E-07
  1.350E+01  1.38150E-02  7.75821E-23  2.77051E-06  0.00000E+00  1.0E-07
  1.375E+01  1.43290E-02  7.21005E-23  2.57475E-06  0.00000E+00  1.0E-07
  1.400E+01  1.48521E-02  6.70946E-23  2.39599E-06  0.00000E+00  1.0E-07
  1.425E+01  1.53845E-02  6.25156E-23  2.23247E-06  0.00000E+00  1.0E-07
  1.450E+01  1.59262E-02  5.83207E-23  2.08267E-06  0.00000E+00  1.0E-07
  1.475E+01  1.64770E-02  5.44718E-23  1.94522E-06  0.00000E+00  1.0E-07
  1.500E+01  1.70371E-02  5.09352E-23  1.81893E-06  0.00000E+00  1.0E-07
  1.525E+01  1.76063E-02  4.76809E-23  1.70272E-06  0.00000E+00  1.0E-07
  1.550E+01  1.81848E-02  4.46824E-23  1.59564E-06  0.00000E+00  1.0E-07
  1.575E+01  1.87724E-02  4.19158E-23  1.49684E-06  0.00000E+00  1.0E-07
  1.600E+01  1.93692E-02  3.93601E-23  1.40557E-06  0.00000E+00  1.0E-07
  1.625E+01  1.99751E-02  3.69961E-23  1.32116E-06  0.00000E+00  1.0E-07
  1.650E+01  2.05901E-02  3.48069E-23  1.24298E-06  0.00000E+00  1.0E-07
  1.675E+01  2.12143E-02  3.27772E-23  1.17050E-06  0.00000E+00  1.0E-07
  1.700E+01  2.18476E-02  3.08932E-23  1.10322E-06  0.00000E+00  1.0E-07
  1.725E+01  2.24900E-02  2.91426E-23  1.04070E-06  0.00000E+00  1.0E-07
  1.750E+01  2.31415E-02  2.75142E-23  9.82551E-07  0.00000E+00  1.0E-07
  1.775E+01  2.38021E-02  2.59979E-23  9.28402E-07  0.00000E+00  1.0E-07
  1.800E+01  2.44717E-02  2.45845E-23  8.77930E-07  0.00000E+00  1.0E-07
  1.825E+01  2.51504E-02  2.32659E-23  8.30839E-07  0.00000E+00  1.0E-07
  1.850E+01  2.58382E-02  2.20344E-23  7.86861E-07  0.00000E+00  1.0E-07
  1.875E+01  2.65349E-02  2.08832E-23  7.45753E-07  0.00000E+00  1.0E-07
  1.900E+01  2.72407E-02  1.98062E-23  7.07292E-07  0.00000E+00  1.0E-07
  1.925E+01  2.79555E-02  1.87976E-23  6.71276E-07  0.00000E+00  1.0E-07
  1.950E+01  2.86793E-02  1.78524E-23  6.37521E-07  0.00000E+00  1.0E-07
